,week,rank,total_time_s,date.entered.year,date.entered.month,date.entered.day,date.entered.quarter,date.peaked.year,date.peaked.month,date.peaked.day,date.peaked.quarter,genre_Electronica,genre_Gospel,genre_Jazz,genre_Latin,genre_Pop,genre_R&B,genre_Rap,genre_Reggae,genre_Rock
3521,12,9,226,1999,10,23,4,2000,1,22,1,0,0,0,0,1,0,0,0,0
3838,13,10,226,1999,10,23,4,2000,1,22,1,0,0,0,0,1,0,0,0,0
4155,14,5,226,1999,10,23,4,2000,1,22,1,0,0,0,0,1,0,0,0,0
4472,15,5,226,1999,10,23,4,2000,1,22,1,0,0,0,0,1,0,0,0,0
4789,16,6,226,1999,10,23,4,2000,1,22,1,0,0,0,0,1,0,0,0,0
5106,17,8,226,1999,10,23,4,2000,1,22,1,0,0,0,0,1,0,0,0,0
5423,18,9,226,1999,10,23,4,2000,1,22,1,0,0,0,0,1,0,0,0,0
5740,19,15,226,1999,10,23,4,2000,1,22,1,0,0,0,0,1,0,0,0,0
6057,20,15,226,1999,10,23,4,2000,1,22,1,0,0,0,0,1,0,0,0,0
6374,21,18,226,1999,10,23,4,2000,1,22,1,0,0,0,0,1,0,0,0,0
6691,22,17,226,1999,10,23,4,2000,1,22,1,0,0,0,0,1,0,0,0,0
7008,23,18,226,1999,10,23,4,2000,1,22,1,0,0,0,0,1,0,0,0,0
7325,24,19,226,1999,10,23,4,2000,1,22,1,0,0,0,0,1,0,0,0,0
7642,25,19,226,1999,10,23,4,2000,1,22,1,0,0,0,0,1,0,0,0,0
7959,26,22,226,1999,10,23,4,2000,1,22,1,0,0,0,0,1,0,0,0,0
8276,27,26,226,1999,10,23,4,2000,1,22,1,0,0,0,0,1,0,0,0,0
8593,28,32,226,1999,10,23,4,2000,1,22,1,0,0,0,0,1,0,0,0,0
8910,29,42,226,1999,10,23,4,2000,1,22,1,0,0,0,0,1,0,0,0,0
35,1,36,231,1999,11,27,4,2000,1,8,1,0,0,0,0,0,0,1,0,0
352,2,21,231,1999,11,27,4,2000,1,8,1,0,0,0,0,0,0,1,0,0
669,3,13,231,1999,11,27,4,2000,1,8,1,0,0,0,0,0,0,1,0,0
986,4,9,231,1999,11,27,4,2000,1,8,1,0,0,0,0,0,0,1,0,0
1303,5,7,231,1999,11,27,4,2000,1,8,1,0,0,0,0,0,0,1,0,0
1620,6,7,231,1999,11,27,4,2000,1,8,1,0,0,0,0,0,0,1,0,0
1937,7,5,231,1999,11,27,4,2000,1,8,1,0,0,0,0,0,0,1,0,0
2254,8,7,231,1999,11,27,4,2000,1,8,1,0,0,0,0,0,0,1,0,0
2571,9,7,231,1999,11,27,4,2000,1,8,1,0,0,0,0,0,0,1,0,0
2888,10,7,231,1999,11,27,4,2000,1,8,1,0,0,0,0,0,0,1,0,0
3205,11,8,231,1999,11,27,4,2000,1,8,1,0,0,0,0,0,0,1,0,0
3522,12,11,231,1999,11,27,4,2000,1,8,1,0,0,0,0,0,0,1,0,0
3839,13,7,231,1999,11,27,4,2000,1,8,1,0,0,0,0,0,0,1,0,0
4156,14,10,231,1999,11,27,4,2000,1,8,1,0,0,0,0,0,0,1,0,0
4473,15,11,231,1999,11,27,4,2000,1,8,1,0,0,0,0,0,0,1,0,0
4790,16,12,231,1999,11,27,4,2000,1,8,1,0,0,0,0,0,0,1,0,0
5107,17,15,231,1999,11,27,4,2000,1,8,1,0,0,0,0,0,0,1,0,0
5424,18,17,231,1999,11,27,4,2000,1,8,1,0,0,0,0,0,0,1,0,0
5741,19,23,231,1999,11,27,4,2000,1,8,1,0,0,0,0,0,0,1,0,0
6058,20,30,231,1999,11,27,4,2000,1,8,1,0,0,0,0,0,0,1,0,0
6375,21,38,231,1999,11,27,4,2000,1,8,1,0,0,0,0,0,0,1,0,0
36,1,68,232,2000,2,19,1,2000,5,20,2,0,0,0,0,0,0,0,0,1
353,2,51,232,2000,2,19,1,2000,5,20,2,0,0,0,0,0,0,0,0,1
670,3,47,232,2000,2,19,1,2000,5,20,2,0,0,0,0,0,0,0,0,1
987,4,36,232,2000,2,19,1,2000,5,20,2,0,0,0,0,0,0,0,0,1
1304,5,30,232,2000,2,19,1,2000,5,20,2,0,0,0,0,0,0,0,0,1
1621,6,20,232,2000,2,19,1,2000,5,20,2,0,0,0,0,0,0,0,0,1
1938,7,15,232,2000,2,19,1,2000,5,20,2,0,0,0,0,0,0,0,0,1
2255,8,12,232,2000,2,19,1,2000,5,20,2,0,0,0,0,0,0,0,0,1
2572,9,8,232,2000,2,19,1,2000,5,20,2,0,0,0,0,0,0,0,0,1
2889,10,7,232,2000,2,19,1,2000,5,20,2,0,0,0,0,0,0,0,0,1
3206,11,7,232,2000,2,19,1,2000,5,20,2,0,0,0,0,0,0,0,0,1
3523,12,7,232,2000,2,19,1,2000,5,20,2,0,0,0,0,0,0,0,0,1
3840,13,6,232,2000,2,19,1,2000,5,20,2,0,0,0,0,0,0,0,0,1
4157,14,5,232,2000,2,19,1,2000,5,20,2,0,0,0,0,0,0,0,0,1
4474,15,6,232,2000,2,19,1,2000,5,20,2,0,0,0,0,0,0,0,0,1
4791,16,9,232,2000,2,19,1,2000,5,20,2,0,0,0,0,0,0,0,0,1
5108,17,10,232,2000,2,19,1,2000,5,20,2,0,0,0,0,0,0,0,0,1
5425,18,11,232,2000,2,19,1,2000,5,20,2,0,0,0,0,0,0,0,0,1
5742,19,14,232,2000,2,19,1,2000,5,20,2,0,0,0,0,0,0,0,0,1
6059,20,16,232,2000,2,19,1,2000,5,20,2,0,0,0,0,0,0,0,0,1
6376,21,16,232,2000,2,19,1,2000,5,20,2,0,0,0,0,0,0,0,0,1
6693,22,16,232,2000,2,19,1,2000,5,20,2,0,0,0,0,0,0,0,0,1
7010,23,21,232,2000,2,19,1,2000,5,20,2,0,0,0,0,0,0,0,0,1
7327,24,27,232,2000,2,19,1,2000,5,20,2,0,0,0,0,0,0,0,0,1
7644,25,34,232,2000,2,19,1,2000,5,20,2,0,0,0,0,0,0,0,0,1
7961,26,40,232,2000,2,19,1,2000,5,20,2,0,0,0,0,0,0,0,0,1
8278,27,46,232,2000,2,19,1,2000,5,20,2,0,0,0,0,0,0,0,0,1
37,1,68,263,2000,9,30,3,2000,12,2,4,0,0,0,0,0,0,0,0,1
354,2,31,263,2000,9,30,3,2000,12,2,4,0,0,0,0,0,0,0,0,1
671,3,19,263,2000,9,30,3,2000,12,2,4,0,0,0,0,0,0,0,0,1
988,4,15,263,2000,9,30,3,2000,12,2,4,0,0,0,0,0,0,0,0,1
1305,5,11,263,2000,9,30,3,2000,12,2,4,0,0,0,0,0,0,0,0,1
1622,6,6,263,2000,9,30,3,2000,12,2,4,0,0,0,0,0,0,0,0,1
1939,7,7,263,2000,9,30,3,2000,12,2,4,0,0,0,0,0,0,0,0,1
2256,8,7,263,2000,9,30,3,2000,12,2,4,0,0,0,0,0,0,0,0,1
2573,9,6,263,2000,9,30,3,2000,12,2,4,0,0,0,0,0,0,0,0,1
2890,10,5,263,2000,9,30,3,2000,12,2,4,0,0,0,0,0,0,0,0,1
3207,11,6,263,2000,9,30,3,2000,12,2,4,0,0,0,0,0,0,0,0,1
3524,12,7,263,2000,9,30,3,2000,12,2,4,0,0,0,0,0,0,0,0,1
3841,13,10,263,2000,9,30,3,2000,12,2,4,0,0,0,0,0,0,0,0,1
4158,14,12,263,2000,9,30,3,2000,12,2,4,0,0,0,0,0,0,0,0,1
4475,15,11,263,2000,9,30,3,2000,12,2,4,0,0,0,0,0,0,0,0,1
4792,16,9,263,2000,9,30,3,2000,12,2,4,0,0,0,0,0,0,0,0,1
5109,17,11,263,2000,9,30,3,2000,12,2,4,0,0,0,0,0,0,0,0,1
5426,18,12,263,2000,9,30,3,2000,12,2,4,0,0,0,0,0,0,0,0,1
5743,19,20,263,2000,9,30,3,2000,12,2,4,0,0,0,0,0,0,0,0,1
6060,20,22,263,2000,9,30,3,2000,12,2,4,0,0,0,0,0,0,0,0,1
6377,21,26,263,2000,9,30,3,2000,12,2,4,0,0,0,0,0,0,0,0,1
6694,22,30,263,2000,9,30,3,2000,12,2,4,0,0,0,0,0,0,0,0,1
7011,23,30,263,2000,9,30,3,2000,12,2,4,0,0,0,0,0,0,0,0,1
7328,24,39,263,2000,9,30,3,2000,12,2,4,0,0,0,0,0,0,0,0,1
7645,25,41,263,2000,9,30,3,2000,12,2,4,0,0,0,0,0,0,0,0,1
7962,26,49,263,2000,9,30,3,2000,12,2,4,0,0,0,0,0,0,0,0,1
38,1,76,236,2000,7,1,3,2000,9,2,3,0,0,0,0,0,0,0,0,1
355,2,38,236,2000,7,1,3,2000,9,2,3,0,0,0,0,0,0,0,0,1
672,3,19,236,2000,7,1,3,2000,9,2,3,0,0,0,0,0,0,0,0,1
989,4,17,236,2000,7,1,3,2000,9,2,3,0,0,0,0,0,0,0,0,1
1306,5,12,236,2000,7,1,3,2000,9,2,3,0,0,0,0,0,0,0,0,1
1623,6,15,236,2000,7,1,3,2000,9,2,3,0,0,0,0,0,0,0,0,1
1940,7,12,236,2000,7,1,3,2000,9,2,3,0,0,0,0,0,0,0,0,1
2257,8,10,236,2000,7,1,3,2000,9,2,3,0,0,0,0,0,0,0,0,1
2574,9,7,236,2000,7,1,3,2000,9,2,3,0,0,0,0,0,0,0,0,1
2891,10,5,236,2000,7,1,3,2000,9,2,3,0,0,0,0,0,0,0,0,1
3208,11,8,236,2000,7,1,3,2000,9,2,3,0,0,0,0,0,0,0,0,1
3525,12,8,236,2000,7,1,3,2000,9,2,3,0,0,0,0,0,0,0,0,1
3842,13,10,236,2000,7,1,3,2000,9,2,3,0,0,0,0,0,0,0,0,1
4159,14,12,236,2000,7,1,3,2000,9,2,3,0,0,0,0,0,0,0,0,1
4476,15,14,236,2000,7,1,3,2000,9,2,3,0,0,0,0,0,0,0,0,1
4793,16,15,236,2000,7,1,3,2000,9,2,3,0,0,0,0,0,0,0,0,1
5110,17,19,236,2000,7,1,3,2000,9,2,3,0,0,0,0,0,0,0,0,1
5427,18,23,236,2000,7,1,3,2000,9,2,3,0,0,0,0,0,0,0,0,1
5744,19,21,236,2000,7,1,3,2000,9,2,3,0,0,0,0,0,0,0,0,1
6061,20,18,236,2000,7,1,3,2000,9,2,3,0,0,0,0,0,0,0,0,1
6378,21,19,236,2000,7,1,3,2000,9,2,3,0,0,0,0,0,0,0,0,1
6695,22,22,236,2000,7,1,3,2000,9,2,3,0,0,0,0,0,0,0,0,1
7012,23,23,236,2000,7,1,3,2000,9,2,3,0,0,0,0,0,0,0,0,1
7329,24,24,236,2000,7,1,3,2000,9,2,3,0,0,0,0,0,0,0,0,1
7646,25,33,236,2000,7,1,3,2000,9,2,3,0,0,0,0,0,0,0,0,1
7963,26,38,236,2000,7,1,3,2000,9,2,3,0,0,0,0,0,0,0,0,1
39,1,74,234,2000,1,1,1,2000,3,18,1,0,0,0,0,0,0,0,0,1
356,2,62,234,2000,1,1,1,2000,3,18,1,0,0,0,0,0,0,0,0,1
673,3,55,234,2000,1,1,1,2000,3,18,1,0,0,0,0,0,0,0,0,1
990,4,25,234,2000,1,1,1,2000,3,18,1,0,0,0,0,0,0,0,0,1
1307,5,16,234,2000,1,1,1,2000,3,18,1,0,0,0,0,0,0,0,0,1
1624,6,14,234,2000,1,1,1,2000,3,18,1,0,0,0,0,0,0,0,0,1
1941,7,12,234,2000,1,1,1,2000,3,18,1,0,0,0,0,0,0,0,0,1
2258,8,10,234,2000,1,1,1,2000,3,18,1,0,0,0,0,0,0,0,0,1
2575,9,12,234,2000,1,1,1,2000,3,18,1,0,0,0,0,0,0,0,0,1
2892,10,9,234,2000,1,1,1,2000,3,18,1,0,0,0,0,0,0,0,0,1
3209,11,7,234,2000,1,1,1,2000,3,18,1,0,0,0,0,0,0,0,0,1
3526,12,6,234,2000,1,1,1,2000,3,18,1,0,0,0,0,0,0,0,0,1
3843,13,6,234,2000,1,1,1,2000,3,18,1,0,0,0,0,0,0,0,0,1
4160,14,6,234,2000,1,1,1,2000,3,18,1,0,0,0,0,0,0,0,0,1
4477,15,8,234,2000,1,1,1,2000,3,18,1,0,0,0,0,0,0,0,0,1
4794,16,9,234,2000,1,1,1,2000,3,18,1,0,0,0,0,0,0,0,0,1
5111,17,13,234,2000,1,1,1,2000,3,18,1,0,0,0,0,0,0,0,0,1
5428,18,19,234,2000,1,1,1,2000,3,18,1,0,0,0,0,0,0,0,0,1
5745,19,23,234,2000,1,1,1,2000,3,18,1,0,0,0,0,0,0,0,0,1
6062,20,26,234,2000,1,1,1,2000,3,18,1,0,0,0,0,0,0,0,0,1
6379,21,32,234,2000,1,1,1,2000,3,18,1,0,0,0,0,0,0,0,0,1
6696,22,34,234,2000,1,1,1,2000,3,18,1,0,0,0,0,0,0,0,0,1
7013,23,45,234,2000,1,1,1,2000,3,18,1,0,0,0,0,0,0,0,0,1
7330,24,47,234,2000,1,1,1,2000,3,18,1,0,0,0,0,0,0,0,0,1
40,1,85,189,2000,5,6,2,2000,7,22,3,0,0,0,0,0,0,0,0,1
357,2,71,189,2000,5,6,2,2000,7,22,3,0,0,0,0,0,0,0,0,1
674,3,59,189,2000,5,6,2,2000,7,22,3,0,0,0,0,0,0,0,0,1
991,4,52,189,2000,5,6,2,2000,7,22,3,0,0,0,0,0,0,0,0,1
1308,5,39,189,2000,5,6,2,2000,7,22,3,0,0,0,0,0,0,0,0,1
1625,6,34,189,2000,5,6,2,2000,7,22,3,0,0,0,0,0,0,0,0,1
1942,7,26,189,2000,5,6,2,2000,7,22,3,0,0,0,0,0,0,0,0,1
2259,8,20,189,2000,5,6,2,2000,7,22,3,0,0,0,0,0,0,0,0,1
2576,9,17,189,2000,5,6,2,2000,7,22,3,0,0,0,0,0,0,0,0,1
2893,10,13,189,2000,5,6,2,2000,7,22,3,0,0,0,0,0,0,0,0,1
3210,11,11,189,2000,5,6,2,2000,7,22,3,0,0,0,0,0,0,0,0,1
3527,12,6,189,2000,5,6,2,2000,7,22,3,0,0,0,0,0,0,0,0,1
3844,13,6,189,2000,5,6,2,2000,7,22,3,0,0,0,0,0,0,0,0,1
4161,14,8,189,2000,5,6,2,2000,7,22,3,0,0,0,0,0,0,0,0,1
4478,15,8,189,2000,5,6,2,2000,7,22,3,0,0,0,0,0,0,0,0,1
4795,16,7,189,2000,5,6,2,2000,7,22,3,0,0,0,0,0,0,0,0,1
5112,17,8,189,2000,5,6,2,2000,7,22,3,0,0,0,0,0,0,0,0,1
5429,18,9,189,2000,5,6,2,2000,7,22,3,0,0,0,0,0,0,0,0,1
5746,19,11,189,2000,5,6,2,2000,7,22,3,0,0,0,0,0,0,0,0,1
6063,20,12,189,2000,5,6,2,2000,7,22,3,0,0,0,0,0,0,0,0,1
6380,21,14,189,2000,5,6,2,2000,7,22,3,0,0,0,0,0,0,0,0,1
6697,22,18,189,2000,5,6,2,2000,7,22,3,0,0,0,0,0,0,0,0,1
7014,23,26,189,2000,5,6,2,2000,7,22,3,0,0,0,0,0,0,0,0,1
7331,24,30,189,2000,5,6,2,2000,7,22,3,0,0,0,0,0,0,0,0,1
7648,25,36,189,2000,5,6,2,2000,7,22,3,0,0,0,0,0,0,0,0,1
7965,26,41,189,2000,5,6,2,2000,7,22,3,0,0,0,0,0,0,0,0,1
8282,27,48,189,2000,5,6,2,2000,7,22,3,0,0,0,0,0,0,0,0,1
41,1,74,243,1999,11,13,4,2000,3,4,1,0,0,0,0,0,0,0,0,1
358,2,68,243,1999,11,13,4,2000,3,4,1,0,0,0,0,0,0,0,0,1
675,3,65,243,1999,11,13,4,2000,3,4,1,0,0,0,0,0,0,0,0,1
992,4,49,243,1999,11,13,4,2000,3,4,1,0,0,0,0,0,0,0,0,1
1309,5,44,243,1999,11,13,4,2000,3,4,1,0,0,0,0,0,0,0,0,1
1626,6,34,243,1999,11,13,4,2000,3,4,1,0,0,0,0,0,0,0,0,1
1943,7,30,243,1999,11,13,4,2000,3,4,1,0,0,0,0,0,0,0,0,1
2260,8,30,243,1999,11,13,4,2000,3,4,1,0,0,0,0,0,0,0,0,1
2577,9,17,243,1999,11,13,4,2000,3,4,1,0,0,0,0,0,0,0,0,1
2894,10,14,243,1999,11,13,4,2000,3,4,1,0,0,0,0,0,0,0,0,1
3211,11,11,243,1999,11,13,4,2000,3,4,1,0,0,0,0,0,0,0,0,1
3528,12,8,243,1999,11,13,4,2000,3,4,1,0,0,0,0,0,0,0,0,1
3845,13,9,243,1999,11,13,4,2000,3,4,1,0,0,0,0,0,0,0,0,1
4162,14,10,243,1999,11,13,4,2000,3,4,1,0,0,0,0,0,0,0,0,1
4479,15,11,243,1999,11,13,4,2000,3,4,1,0,0,0,0,0,0,0,0,1
4796,16,11,243,1999,11,13,4,2000,3,4,1,0,0,0,0,0,0,0,0,1
5113,17,6,243,1999,11,13,4,2000,3,4,1,0,0,0,0,0,0,0,0,1
5430,18,8,243,1999,11,13,4,2000,3,4,1,0,0,0,0,0,0,0,0,1
5747,19,7,243,1999,11,13,4,2000,3,4,1,0,0,0,0,0,0,0,0,1
6064,20,7,243,1999,11,13,4,2000,3,4,1,0,0,0,0,0,0,0,0,1
6381,21,9,243,1999,11,13,4,2000,3,4,1,0,0,0,0,0,0,0,0,1
6698,22,10,243,1999,11,13,4,2000,3,4,1,0,0,0,0,0,0,0,0,1
7015,23,14,243,1999,11,13,4,2000,3,4,1,0,0,0,0,0,0,0,0,1
7332,24,16,243,1999,11,13,4,2000,3,4,1,0,0,0,0,0,0,0,0,1
7649,25,26,243,1999,11,13,4,2000,3,4,1,0,0,0,0,0,0,0,0,1
7966,26,31,243,1999,11,13,4,2000,3,4,1,0,0,0,0,0,0,0,0,1
8283,27,35,243,1999,11,13,4,2000,3,4,1,0,0,0,0,0,0,0,0,1
8600,28,42,243,1999,11,13,4,2000,3,4,1,0,0,0,0,0,0,0,0,1
42,1,89,172,1999,12,4,4,2000,2,19,1,0,0,0,0,0,0,0,0,1
359,2,76,172,1999,12,4,4,2000,2,19,1,0,0,0,0,0,0,0,0,1
676,3,69,172,1999,12,4,4,2000,2,19,1,0,0,0,0,0,0,0,0,1
993,4,59,172,1999,12,4,4,2000,2,19,1,0,0,0,0,0,0,0,0,1
1310,5,59,172,1999,12,4,4,2000,2,19,1,0,0,0,0,0,0,0,0,1
1627,6,51,172,1999,12,4,4,2000,2,19,1,0,0,0,0,0,0,0,0,1
1944,7,50,172,1999,12,4,4,2000,2,19,1,0,0,0,0,0,0,0,0,1
2261,8,35,172,1999,12,4,4,2000,2,19,1,0,0,0,0,0,0,0,0,1
2578,9,26,172,1999,12,4,4,2000,2,19,1,0,0,0,0,0,0,0,0,1
2895,10,15,172,1999,12,4,4,2000,2,19,1,0,0,0,0,0,0,0,0,1
3212,11,7,172,1999,12,4,4,2000,2,19,1,0,0,0,0,0,0,0,0,1
3529,12,6,172,1999,12,4,4,2000,2,19,1,0,0,0,0,0,0,0,0,1
3846,13,8,172,1999,12,4,4,2000,2,19,1,0,0,0,0,0,0,0,0,1
4163,14,8,172,1999,12,4,4,2000,2,19,1,0,0,0,0,0,0,0,0,1
4480,15,9,172,1999,12,4,4,2000,2,19,1,0,0,0,0,0,0,0,0,1
4797,16,11,172,1999,12,4,4,2000,2,19,1,0,0,0,0,0,0,0,0,1
5114,17,14,172,1999,12,4,4,2000,2,19,1,0,0,0,0,0,0,0,0,1
5431,18,16,172,1999,12,4,4,2000,2,19,1,0,0,0,0,0,0,0,0,1
5748,19,18,172,1999,12,4,4,2000,2,19,1,0,0,0,0,0,0,0,0,1
6065,20,23,172,1999,12,4,4,2000,2,19,1,0,0,0,0,0,0,0,0,1
6382,21,33,172,1999,12,4,4,2000,2,19,1,0,0,0,0,0,0,0,0,1
6699,22,41,172,1999,12,4,4,2000,2,19,1,0,0,0,0,0,0,0,0,1
7016,23,43,172,1999,12,4,4,2000,2,19,1,0,0,0,0,0,0,0,0,1
43,1,67,209,1999,12,11,4,2000,1,29,1,1,0,0,0,0,0,0,0,0
360,2,29,209,1999,12,11,4,2000,1,29,1,1,0,0,0,0,0,0,0,0
677,3,16,209,1999,12,11,4,2000,1,29,1,1,0,0,0,0,0,0,0,0
994,4,16,209,1999,12,11,4,2000,1,29,1,1,0,0,0,0,0,0,0,0
1311,5,13,209,1999,12,11,4,2000,1,29,1,1,0,0,0,0,0,0,0,0
1628,6,11,209,1999,12,11,4,2000,1,29,1,1,0,0,0,0,0,0,0,0
1945,7,9,209,1999,12,11,4,2000,1,29,1,1,0,0,0,0,0,0,0,0
2262,8,6,209,1999,12,11,4,2000,1,29,1,1,0,0,0,0,0,0,0,0
2579,9,7,209,1999,12,11,4,2000,1,29,1,1,0,0,0,0,0,0,0,0
2896,10,9,209,1999,12,11,4,2000,1,29,1,1,0,0,0,0,0,0,0,0
3213,11,13,209,1999,12,11,4,2000,1,29,1,1,0,0,0,0,0,0,0,0
3530,12,19,209,1999,12,11,4,2000,1,29,1,1,0,0,0,0,0,0,0,0
3847,13,21,209,1999,12,11,4,2000,1,29,1,1,0,0,0,0,0,0,0,0
4164,14,24,209,1999,12,11,4,2000,1,29,1,1,0,0,0,0,0,0,0,0
4481,15,32,209,1999,12,11,4,2000,1,29,1,1,0,0,0,0,0,0,0,0
4798,16,42,209,1999,12,11,4,2000,1,29,1,1,0,0,0,0,0,0,0,0
5115,17,56,209,1999,12,11,4,2000,1,29,1,1,0,0,0,0,0,0,0,0
5432,18,60,209,1999,12,11,4,2000,1,29,1,1,0,0,0,0,0,0,0,0
5749,19,76,209,1999,12,11,4,2000,1,29,1,1,0,0,0,0,0,0,0,0
6066,20,88,209,1999,12,11,4,2000,1,29,1,1,0,0,0,0,0,0,0,0
44,1,67,303,2000,8,19,3,2000,10,7,4,0,0,0,0,0,0,0,0,1
361,2,53,303,2000,8,19,3,2000,10,7,4,0,0,0,0,0,0,0,0,1
678,3,42,303,2000,8,19,3,2000,10,7,4,0,0,0,0,0,0,0,0,1
995,4,41,303,2000,8,19,3,2000,10,7,4,0,0,0,0,0,0,0,0,1
1312,5,48,303,2000,8,19,3,2000,10,7,4,0,0,0,0,0,0,0,0,1
1629,6,42,303,2000,8,19,3,2000,10,7,4,0,0,0,0,0,0,0,0,1
1946,7,34,303,2000,8,19,3,2000,10,7,4,0,0,0,0,0,0,0,0,1
2263,8,6,303,2000,8,19,3,2000,10,7,4,0,0,0,0,0,0,0,0,1
2580,9,9,303,2000,8,19,3,2000,10,7,4,0,0,0,0,0,0,0,0,1
2897,10,9,303,2000,8,19,3,2000,10,7,4,0,0,0,0,0,0,0,0,1
3214,11,8,303,2000,8,19,3,2000,10,7,4,0,0,0,0,0,0,0,0,1
3531,12,11,303,2000,8,19,3,2000,10,7,4,0,0,0,0,0,0,0,0,1
3848,13,15,303,2000,8,19,3,2000,10,7,4,0,0,0,0,0,0,0,0,1
4165,14,21,303,2000,8,19,3,2000,10,7,4,0,0,0,0,0,0,0,0,1
4482,15,26,303,2000,8,19,3,2000,10,7,4,0,0,0,0,0,0,0,0,1
4799,16,29,303,2000,8,19,3,2000,10,7,4,0,0,0,0,0,0,0,0,1
5116,17,26,303,2000,8,19,3,2000,10,7,4,0,0,0,0,0,0,0,0,1
5433,18,38,303,2000,8,19,3,2000,10,7,4,0,0,0,0,0,0,0,0,1
5750,19,56,303,2000,8,19,3,2000,10,7,4,0,0,0,0,0,0,0,0,1
6067,20,66,303,2000,8,19,3,2000,10,7,4,0,0,0,0,0,0,0,0,1
45,1,25,203,2000,3,4,1,2000,4,8,2,0,0,0,0,0,0,0,0,1
362,2,15,203,2000,3,4,1,2000,4,8,2,0,0,0,0,0,0,0,0,1
679,3,12,203,2000,3,4,1,2000,4,8,2,0,0,0,0,0,0,0,0,1
996,4,11,203,2000,3,4,1,2000,4,8,2,0,0,0,0,0,0,0,0,1
1313,5,11,203,2000,3,4,1,2000,4,8,2,0,0,0,0,0,0,0,0,1
1630,6,7,203,2000,3,4,1,2000,4,8,2,0,0,0,0,0,0,0,0,1
1947,7,7,203,2000,3,4,1,2000,4,8,2,0,0,0,0,0,0,0,0,1
2264,8,12,203,2000,3,4,1,2000,4,8,2,0,0,0,0,0,0,0,0,1
2581,9,14,203,2000,3,4,1,2000,4,8,2,0,0,0,0,0,0,0,0,1
2898,10,15,203,2000,3,4,1,2000,4,8,2,0,0,0,0,0,0,0,0,1
3215,11,15,203,2000,3,4,1,2000,4,8,2,0,0,0,0,0,0,0,0,1
3532,12,17,203,2000,3,4,1,2000,4,8,2,0,0,0,0,0,0,0,0,1
3849,13,19,203,2000,3,4,1,2000,4,8,2,0,0,0,0,0,0,0,0,1
4166,14,16,203,2000,3,4,1,2000,4,8,2,0,0,0,0,0,0,0,0,1
4483,15,15,203,2000,3,4,1,2000,4,8,2,0,0,0,0,0,0,0,0,1
4800,16,14,203,2000,3,4,1,2000,4,8,2,0,0,0,0,0,0,0,0,1
5117,17,12,203,2000,3,4,1,2000,4,8,2,0,0,0,0,0,0,0,0,1
5434,18,10,203,2000,3,4,1,2000,4,8,2,0,0,0,0,0,0,0,0,1
5751,19,10,203,2000,3,4,1,2000,4,8,2,0,0,0,0,0,0,0,0,1
6068,20,10,203,2000,3,4,1,2000,4,8,2,0,0,0,0,0,0,0,0,1
6385,21,8,203,2000,3,4,1,2000,4,8,2,0,0,0,0,0,0,0,0,1
6702,22,9,203,2000,3,4,1,2000,4,8,2,0,0,0,0,0,0,0,0,1
7019,23,12,203,2000,3,4,1,2000,4,8,2,0,0,0,0,0,0,0,0,1
7336,24,16,203,2000,3,4,1,2000,4,8,2,0,0,0,0,0,0,0,0,1
7653,25,20,203,2000,3,4,1,2000,4,8,2,0,0,0,0,0,0,0,0,1
7970,26,22,203,2000,3,4,1,2000,4,8,2,0,0,0,0,0,0,0,0,1
8287,27,33,203,2000,3,4,1,2000,4,8,2,0,0,0,0,0,0,0,0,1
8604,28,39,203,2000,3,4,1,2000,4,8,2,0,0,0,0,0,0,0,0,1
8921,29,39,203,2000,3,4,1,2000,4,8,2,0,0,0,0,0,0,0,0,1
9238,30,41,203,2000,3,4,1,2000,4,8,2,0,0,0,0,0,0,0,0,1
9555,31,46,203,2000,3,4,1,2000,4,8,2,0,0,0,0,0,0,0,0,1
9872,32,44,203,2000,3,4,1,2000,4,8,2,0,0,0,0,0,0,0,0,1
46,1,81,316,1999,9,11,3,2000,7,22,3,0,0,0,0,0,0,0,0,1
363,2,77,316,1999,9,11,3,2000,7,22,3,0,0,0,0,0,0,0,0,1
680,3,73,316,1999,9,11,3,2000,7,22,3,0,0,0,0,0,0,0,0,1
997,4,63,316,1999,9,11,3,2000,7,22,3,0,0,0,0,0,0,0,0,1
1314,5,61,316,1999,9,11,3,2000,7,22,3,0,0,0,0,0,0,0,0,1
1631,6,58,316,1999,9,11,3,2000,7,22,3,0,0,0,0,0,0,0,0,1
1948,7,56,316,1999,9,11,3,2000,7,22,3,0,0,0,0,0,0,0,0,1
2265,8,52,316,1999,9,11,3,2000,7,22,3,0,0,0,0,0,0,0,0,1
2582,9,56,316,1999,9,11,3,2000,7,22,3,0,0,0,0,0,0,0,0,1
2899,10,57,316,1999,9,11,3,2000,7,22,3,0,0,0,0,0,0,0,0,1
3216,11,57,316,1999,9,11,3,2000,7,22,3,0,0,0,0,0,0,0,0,1
3533,12,57,316,1999,9,11,3,2000,7,22,3,0,0,0,0,0,0,0,0,1
3850,13,57,316,1999,9,11,3,2000,7,22,3,0,0,0,0,0,0,0,0,1
4167,14,57,316,1999,9,11,3,2000,7,22,3,0,0,0,0,0,0,0,0,1
4484,15,60,316,1999,9,11,3,2000,7,22,3,0,0,0,0,0,0,0,0,1
4801,16,61,316,1999,9,11,3,2000,7,22,3,0,0,0,0,0,0,0,0,1
5118,17,61,316,1999,9,11,3,2000,7,22,3,0,0,0,0,0,0,0,0,1
