,week,rank,total_time_s,date.entered.year,date.entered.month,date.entered.day,date.entered.quarter,date.peaked.year,date.peaked.month,date.peaked.day,date.peaked.quarter,genre_Electronica,genre_Gospel,genre_Jazz,genre_Latin,genre_Pop,genre_R&B,genre_Rap,genre_Reggae,genre_Rock
354,-1.0524356901840746,-0.6918643105470424,0.5287805604366214,0.4942235477423233,0.7417521743244496,1.5955929233352364,0.44593881921499867,0.0,1.5499130686780578,-1.5074016391676774,1.3481659624614326,-0.11726446574911564,-0.06149917284168789,-0.03070606667489394,-0.18354934015854907,-0.16276949448513037,-0.2274068808089827,-0.43298041040465496,-0.0532346842555102,1.0255717667634836
671,-0.9413290921312679,-1.1060971503169807,0.5287805604366214,0.4942235477423233,0.7417521743244496,1.5955929233352364,0.44593881921499867,0.0,1.5499130686780578,-1.5074016391676774,1.3481659624614326,-0.11726446574911564,-0.06149917284168789,-0.03070606667489394,-0.18354934015854907,-0.16276949448513037,-0.2274068808089827,-0.43298041040465496,-0.0532346842555102,1.0255717667634836
988,-0.8302224940784612,-1.2441747635736267,0.5287805604366214,0.4942235477423233,0.7417521743244496,1.5955929233352364,0.44593881921499867,0.0,1.5499130686780578,-1.5074016391676774,1.3481659624614326,-0.11726446574911564,-0.06149917284168789,-0.03070606667489394,-0.18354934015854907,-0.16276949448513037,-0.2274068808089827,-0.43298041040465496,-0.0532346842555102,1.0255717667634836
1305,-0.7191158960256545,-1.3822523768302728,0.5287805604366214,0.4942235477423233,0.7417521743244496,1.5955929233352364,0.44593881921499867,0.0,1.5499130686780578,-1.5074016391676774,1.3481659624614326,-0.11726446574911564,-0.06149917284168789,-0.03070606667489394,-0.18354934015854907,-0.16276949448513037,-0.2274068808089827,-0.43298041040465496,-0.0532346842555102,1.0255717667634836
1622,-0.6080092979728478,-1.5548493934010803,0.5287805604366214,0.4942235477423233,0.7417521743244496,1.5955929233352364,0.44593881921499867,0.0,1.5499130686780578,-1.5074016391676774,1.3481659624614326,-0.11726446574911564,-0.06149917284168789,-0.03070606667489394,-0.18354934015854907,-0.16276949448513037,-0.2274068808089827,-0.43298041040465496,-0.0532346842555102,1.0255717667634836
1939,-0.49690269992004105,-1.520329990086919,0.5287805604366214,0.4942235477423233,0.7417521743244496,1.5955929233352364,0.44593881921499867,0.0,1.5499130686780578,-1.5074016391676774,1.3481659624614326,-0.11726446574911564,-0.06149917284168789,-0.03070606667489394,-0.18354934015854907,-0.16276949448513037,-0.2274068808089827,-0.43298041040465496,-0.0532346842555102,1.0255717667634836
2256,-0.38579610186723434,-1.520329990086919,0.5287805604366214,0.4942235477423233,0.7417521743244496,1.5955929233352364,0.44593881921499867,0.0,1.5499130686780578,-1.5074016391676774,1.3481659624614326,-0.11726446574911564,-0.06149917284168789,-0.03070606667489394,-0.18354934015854907,-0.16276949448513037,-0.2274068808089827,-0.43298041040465496,-0.0532346842555102,1.0255717667634836
2573,-0.27468950381442764,-1.5548493934010803,0.5287805604366214,0.4942235477423233,0.7417521743244496,1.5955929233352364,0.44593881921499867,0.0,1.5499130686780578,-1.5074016391676774,1.3481659624614326,-0.11726446574911564,-0.06149917284168789,-0.03070606667489394,-0.18354934015854907,-0.16276949448513037,-0.2274068808089827,-0.43298041040465496,-0.0532346842555102,1.0255717667634836
2890,-0.16358290576162096,-1.589368796715242,0.5287805604366214,0.4942235477423233,0.7417521743244496,1.5955929233352364,0.44593881921499867,0.0,1.5499130686780578,-1.5074016391676774,1.3481659624614326,-0.11726446574911564,-0.06149917284168789,-0.03070606667489394,-0.18354934015854907,-0.16276949448513037,-0.2274068808089827,-0.43298041040465496,-0.0532346842555102,1.0255717667634836
3207,-0.05247630770881425,-1.5548493934010803,0.5287805604366214,0.4942235477423233,0.7417521743244496,1.5955929233352364,0.44593881921499867,0.0,1.5499130686780578,-1.5074016391676774,1.3481659624614326,-0.11726446574911564,-0.06149917284168789,-0.03070606667489394,-0.18354934015854907,-0.16276949448513037,-0.2274068808089827,-0.43298041040465496,-0.0532346842555102,1.0255717667634836
3524,0.058630290343992454,-1.520329990086919,0.5287805604366214,0.4942235477423233,0.7417521743244496,1.5955929233352364,0.44593881921499867,0.0,1.5499130686780578,-1.5074016391676774,1.3481659624614326,-0.11726446574911564,-0.06149917284168789,-0.03070606667489394,-0.18354934015854907,-0.16276949448513037,-0.2274068808089827,-0.43298041040465496,-0.0532346842555102,1.0255717667634836
3841,0.16973688839679915,-1.4167717801444344,0.5287805604366214,0.4942235477423233,0.7417521743244496,1.5955929233352364,0.44593881921499867,0.0,1.5499130686780578,-1.5074016391676774,1.3481659624614326,-0.11726446574911564,-0.06149917284168789,-0.03070606667489394,-0.18354934015854907,-0.16276949448513037,-0.2274068808089827,-0.43298041040465496,-0.0532346842555102,1.0255717667634836
4158,0.2808434864496059,-1.3477329735161112,0.5287805604366214,0.4942235477423233,0.7417521743244496,1.5955929233352364,0.44593881921499867,0.0,1.5499130686780578,-1.5074016391676774,1.3481659624614326,-0.11726446574911564,-0.06149917284168789,-0.03070606667489394,-0.18354934015854907,-0.16276949448513037,-0.2274068808089827,-0.43298041040465496,-0.0532346842555102,1.0255717667634836
4475,0.3919500845024126,-1.3822523768302728,0.5287805604366214,0.4942235477423233,0.7417521743244496,1.5955929233352364,0.44593881921499867,0.0,1.5499130686780578,-1.5074016391676774,1.3481659624614326,-0.11726446574911564,-0.06149917284168789,-0.03070606667489394,-0.18354934015854907,-0.16276949448513037,-0.2274068808089827,-0.43298041040465496,-0.0532346842555102,1.0255717667634836
4792,0.5030566825552193,-1.4512911834585958,0.5287805604366214,0.4942235477423233,0.7417521743244496,1.5955929233352364,0.44593881921499867,0.0,1.5499130686780578,-1.5074016391676774,1.3481659624614326,-0.11726446574911564,-0.06149917284168789,-0.03070606667489394,-0.18354934015854907,-0.16276949448513037,-0.2274068808089827,-0.43298041040465496,-0.0532346842555102,1.0255717667634836
5109,0.6141632806080259,-1.3822523768302728,0.5287805604366214,0.4942235477423233,0.7417521743244496,1.5955929233352364,0.44593881921499867,0.0,1.5499130686780578,-1.5074016391676774,1.3481659624614326,-0.11726446574911564,-0.06149917284168789,-0.03070606667489394,-0.18354934015854907,-0.16276949448513037,-0.2274068808089827,-0.43298041040465496,-0.0532346842555102,1.0255717667634836
5426,0.7252698786608327,-1.3477329735161112,0.5287805604366214,0.4942235477423233,0.7417521743244496,1.5955929233352364,0.44593881921499867,0.0,1.5499130686780578,-1.5074016391676774,1.3481659624614326,-0.11726446574911564,-0.06149917284168789,-0.03070606667489394,-0.18354934015854907,-0.16276949448513037,-0.2274068808089827,-0.43298041040465496,-0.0532346842555102,1.0255717667634836
5743,0.8363764767136393,-1.0715777470028192,0.5287805604366214,0.4942235477423233,0.7417521743244496,1.5955929233352364,0.44593881921499867,0.0,1.5499130686780578,-1.5074016391676774,1.3481659624614326,-0.11726446574911564,-0.06149917284168789,-0.03070606667489394,-0.18354934015854907,-0.16276949448513037,-0.2274068808089827,-0.43298041040465496,-0.0532346842555102,1.0255717667634836
6060,0.9474830747664461,-1.0025389403744962,0.5287805604366214,0.4942235477423233,0.7417521743244496,1.5955929233352364,0.44593881921499867,0.0,1.5499130686780578,-1.5074016391676774,1.3481659624614326,-0.11726446574911564,-0.06149917284168789,-0.03070606667489394,-0.18354934015854907,-0.16276949448513037,-0.2274068808089827,-0.43298041040465496,-0.0532346842555102,1.0255717667634836
6377,1.0585896728192528,-0.8644613271178501,0.5287805604366214,0.4942235477423233,0.7417521743244496,1.5955929233352364,0.44593881921499867,0.0,1.5499130686780578,-1.5074016391676774,1.3481659624614326,-0.11726446574911564,-0.06149917284168789,-0.03070606667489394,-0.18354934015854907,-0.16276949448513037,-0.2274068808089827,-0.43298041040465496,-0.0532346842555102,1.0255717667634836
6694,1.1696962708720595,-0.726383713861204,0.5287805604366214,0.4942235477423233,0.7417521743244496,1.5955929233352364,0.44593881921499867,0.0,1.5499130686780578,-1.5074016391676774,1.3481659624614326,-0.11726446574911564,-0.06149917284168789,-0.03070606667489394,-0.18354934015854907,-0.16276949448513037,-0.2274068808089827,-0.43298041040465496,-0.0532346842555102,1.0255717667634836
7011,1.2808028689248663,-0.726383713861204,0.5287805604366214,0.4942235477423233,0.7417521743244496,1.5955929233352364,0.44593881921499867,0.0,1.5499130686780578,-1.5074016391676774,1.3481659624614326,-0.11726446574911564,-0.06149917284168789,-0.03070606667489394,-0.18354934015854907,-0.16276949448513037,-0.2274068808089827,-0.43298041040465496,-0.0532346842555102,1.0255717667634836
7328,1.3919094669776728,-0.4157090840337504,0.5287805604366214,0.4942235477423233,0.7417521743244496,1.5955929233352364,0.44593881921499867,0.0,1.5499130686780578,-1.5074016391676774,1.3481659624614326,-0.11726446574911564,-0.06149917284168789,-0.03070606667489394,-0.18354934015854907,-0.16276949448513037,-0.2274068808089827,-0.43298041040465496,-0.0532346842555102,1.0255717667634836
7645,1.5030160650304796,-0.34667027740542733,0.5287805604366214,0.4942235477423233,0.7417521743244496,1.5955929233352364,0.44593881921499867,0.0,1.5499130686780578,-1.5074016391676774,1.3481659624614326,-0.11726446574911564,-0.06149917284168789,-0.03070606667489394,-0.18354934015854907,-0.16276949448513037,-0.2274068808089827,-0.43298041040465496,-0.0532346842555102,1.0255717667634836
7962,1.6141226630832863,-0.07051505089213522,0.5287805604366214,0.4942235477423233,0.7417521743244496,1.5955929233352364,0.44593881921499867,0.0,1.5499130686780578,-1.5074016391676774,1.3481659624614326,-0.11726446574911564,-0.06149917284168789,-0.03070606667489394,-0.18354934015854907,-0.16276949448513037,-0.2274068808089827,-0.43298041040465496,-0.0532346842555102,1.0255717667634836
38,-1.1635422882368813,0.8615088385902258,-0.14698198414476385,0.4942235477423233,0.15794129927786332,-1.7332156242474317,0.44593881921499867,0.0,0.7096578783458005,-1.5074016391676774,0.4449645326059127,-0.11726446574911564,-0.06149917284168789,-0.03070606667489394,-0.18354934015854907,-0.16276949448513037,-0.2274068808089827,-0.43298041040465496,-0.0532346842555102,1.0255717667634836
355,-1.0524356901840746,-0.4502284873479119,-0.14698198414476385,0.4942235477423233,0.15794129927786332,-1.7332156242474317,0.44593881921499867,0.0,0.7096578783458005,-1.5074016391676774,0.4449645326059127,-0.11726446574911564,-0.06149917284168789,-0.03070606667489394,-0.18354934015854907,-0.16276949448513037,-0.2274068808089827,-0.43298041040465496,-0.0532346842555102,1.0255717667634836
672,-0.9413290921312679,-1.1060971503169807,-0.14698198414476385,0.4942235477423233,0.15794129927786332,-1.7332156242474317,0.44593881921499867,0.0,0.7096578783458005,-1.5074016391676774,0.4449645326059127,-0.11726446574911564,-0.06149917284168789,-0.03070606667489394,-0.18354934015854907,-0.16276949448513037,-0.2274068808089827,-0.43298041040465496,-0.0532346842555102,1.0255717667634836
989,-0.8302224940784612,-1.1751359569453037,-0.14698198414476385,0.4942235477423233,0.15794129927786332,-1.7332156242474317,0.44593881921499867,0.0,0.7096578783458005,-1.5074016391676774,0.4449645326059127,-0.11726446574911564,-0.06149917284168789,-0.03070606667489394,-0.18354934015854907,-0.16276949448513037,-0.2274068808089827,-0.43298041040465496,-0.0532346842555102,1.0255717667634836
1306,-0.7191158960256545,-1.3477329735161112,-0.14698198414476385,0.4942235477423233,0.15794129927786332,-1.7332156242474317,0.44593881921499867,0.0,0.7096578783458005,-1.5074016391676774,0.4449645326059127,-0.11726446574911564,-0.06149917284168789,-0.03070606667489394,-0.18354934015854907,-0.16276949448513037,-0.2274068808089827,-0.43298041040465496,-0.0532346842555102,1.0255717667634836
1623,-0.6080092979728478,-1.2441747635736267,-0.14698198414476385,0.4942235477423233,0.15794129927786332,-1.7332156242474317,0.44593881921499867,0.0,0.7096578783458005,-1.5074016391676774,0.4449645326059127,-0.11726446574911564,-0.06149917284168789,-0.03070606667489394,-0.18354934015854907,-0.16276949448513037,-0.2274068808089827,-0.43298041040465496,-0.0532346842555102,1.0255717667634836
1940,-0.49690269992004105,-1.3477329735161112,-0.14698198414476385,0.4942235477423233,0.15794129927786332,-1.7332156242474317,0.44593881921499867,0.0,0.7096578783458005,-1.5074016391676774,0.4449645326059127,-0.11726446574911564,-0.06149917284168789,-0.03070606667489394,-0.18354934015854907,-0.16276949448513037,-0.2274068808089827,-0.43298041040465496,-0.0532346842555102,1.0255717667634836
2257,-0.38579610186723434,-1.4167717801444344,-0.14698198414476385,0.4942235477423233,0.15794129927786332,-1.7332156242474317,0.44593881921499867,0.0,0.7096578783458005,-1.5074016391676774,0.4449645326059127,-0.11726446574911564,-0.06149917284168789,-0.03070606667489394,-0.18354934015854907,-0.16276949448513037,-0.2274068808089827,-0.43298041040465496,-0.0532346842555102,1.0255717667634836
2574,-0.27468950381442764,-1.520329990086919,-0.14698198414476385,0.4942235477423233,0.15794129927786332,-1.7332156242474317,0.44593881921499867,0.0,0.7096578783458005,-1.5074016391676774,0.4449645326059127,-0.11726446574911564,-0.06149917284168789,-0.03070606667489394,-0.18354934015854907,-0.16276949448513037,-0.2274068808089827,-0.43298041040465496,-0.0532346842555102,1.0255717667634836
2891,-0.16358290576162096,-1.589368796715242,-0.14698198414476385,0.4942235477423233,0.15794129927786332,-1.7332156242474317,0.44593881921499867,0.0,0.7096578783458005,-1.5074016391676774,0.4449645326059127,-0.11726446574911564,-0.06149917284168789,-0.03070606667489394,-0.18354934015854907,-0.16276949448513037,-0.2274068808089827,-0.43298041040465496,-0.0532346842555102,1.0255717667634836
3208,-0.05247630770881425,-1.4858105867727573,-0.14698198414476385,0.4942235477423233,0.15794129927786332,-1.7332156242474317,0.44593881921499867,0.0,0.7096578783458005,-1.5074016391676774,0.4449645326059127,-0.11726446574911564,-0.06149917284168789,-0.03070606667489394,-0.18354934015854907,-0.16276949448513037,-0.2274068808089827,-0.43298041040465496,-0.0532346842555102,1.0255717667634836
3525,0.058630290343992454,-1.4858105867727573,-0.14698198414476385,0.4942235477423233,0.15794129927786332,-1.7332156242474317,0.44593881921499867,0.0,0.7096578783458005,-1.5074016391676774,0.4449645326059127,-0.11726446574911564,-0.06149917284168789,-0.03070606667489394,-0.18354934015854907,-0.16276949448513037,-0.2274068808089827,-0.43298041040465496,-0.0532346842555102,1.0255717667634836
3842,0.16973688839679915,-1.4167717801444344,-0.14698198414476385,0.4942235477423233,0.15794129927786332,-1.7332156242474317,0.44593881921499867,0.0,0.7096578783458005,-1.5074016391676774,0.4449645326059127,-0.11726446574911564,-0.06149917284168789,-0.03070606667489394,-0.18354934015854907,-0.16276949448513037,-0.2274068808089827,-0.43298041040465496,-0.0532346842555102,1.0255717667634836
4159,0.2808434864496059,-1.3477329735161112,-0.14698198414476385,0.4942235477423233,0.15794129927786332,-1.7332156242474317,0.44593881921499867,0.0,0.7096578783458005,-1.5074016391676774,0.4449645326059127,-0.11726446574911564,-0.06149917284168789,-0.03070606667489394,-0.18354934015854907,-0.16276949448513037,-0.2274068808089827,-0.43298041040465496,-0.0532346842555102,1.0255717667634836
4476,0.3919500845024126,-1.2786941668877883,-0.14698198414476385,0.4942235477423233,0.15794129927786332,-1.7332156242474317,0.44593881921499867,0.0,0.7096578783458005,-1.5074016391676774,0.4449645326059127,-0.11726446574911564,-0.06149917284168789,-0.03070606667489394,-0.18354934015854907,-0.16276949448513037,-0.2274068808089827,-0.43298041040465496,-0.0532346842555102,1.0255717667634836
4793,0.5030566825552193,-1.2441747635736267,-0.14698198414476385,0.4942235477423233,0.15794129927786332,-1.7332156242474317,0.44593881921499867,0.0,0.7096578783458005,-1.5074016391676774,0.4449645326059127,-0.11726446574911564,-0.06149917284168789,-0.03070606667489394,-0.18354934015854907,-0.16276949448513037,-0.2274068808089827,-0.43298041040465496,-0.0532346842555102,1.0255717667634836
5110,0.6141632806080259,-1.1060971503169807,-0.14698198414476385,0.4942235477423233,0.15794129927786332,-1.7332156242474317,0.44593881921499867,0.0,0.7096578783458005,-1.5074016391676774,0.4449645326059127,-0.11726446574911564,-0.06149917284168789,-0.03070606667489394,-0.18354934015854907,-0.16276949448513037,-0.2274068808089827,-0.43298041040465496,-0.0532346842555102,1.0255717667634836
5427,0.7252698786608327,-0.9680195370603346,-0.14698198414476385,0.4942235477423233,0.15794129927786332,-1.7332156242474317,0.44593881921499867,0.0,0.7096578783458005,-1.5074016391676774,0.4449645326059127,-0.11726446574911564,-0.06149917284168789,-0.03070606667489394,-0.18354934015854907,-0.16276949448513037,-0.2274068808089827,-0.43298041040465496,-0.0532346842555102,1.0255717667634836
5744,0.8363764767136393,-1.0370583436886576,-0.14698198414476385,0.4942235477423233,0.15794129927786332,-1.7332156242474317,0.44593881921499867,0.0,0.7096578783458005,-1.5074016391676774,0.4449645326059127,-0.11726446574911564,-0.06149917284168789,-0.03070606667489394,-0.18354934015854907,-0.16276949448513037,-0.2274068808089827,-0.43298041040465496,-0.0532346842555102,1.0255717667634836
6061,0.9474830747664461,-1.1406165536311421,-0.14698198414476385,0.4942235477423233,0.15794129927786332,-1.7332156242474317,0.44593881921499867,0.0,0.7096578783458005,-1.5074016391676774,0.4449645326059127,-0.11726446574911564,-0.06149917284168789,-0.03070606667489394,-0.18354934015854907,-0.16276949448513037,-0.2274068808089827,-0.43298041040465496,-0.0532346842555102,1.0255717667634836
6378,1.0585896728192528,-1.1060971503169807,-0.14698198414476385,0.4942235477423233,0.15794129927786332,-1.7332156242474317,0.44593881921499867,0.0,0.7096578783458005,-1.5074016391676774,0.4449645326059127,-0.11726446574911564,-0.06149917284168789,-0.03070606667489394,-0.18354934015854907,-0.16276949448513037,-0.2274068808089827,-0.43298041040465496,-0.0532346842555102,1.0255717667634836
6695,1.1696962708720595,-1.0025389403744962,-0.14698198414476385,0.4942235477423233,0.15794129927786332,-1.7332156242474317,0.44593881921499867,0.0,0.7096578783458005,-1.5074016391676774,0.4449645326059127,-0.11726446574911564,-0.06149917284168789,-0.03070606667489394,-0.18354934015854907,-0.16276949448513037,-0.2274068808089827,-0.43298041040465496,-0.0532346842555102,1.0255717667634836
7012,1.2808028689248663,-0.9680195370603346,-0.14698198414476385,0.4942235477423233,0.15794129927786332,-1.7332156242474317,0.44593881921499867,0.0,0.7096578783458005,-1.5074016391676774,0.4449645326059127,-0.11726446574911564,-0.06149917284168789,-0.03070606667489394,-0.18354934015854907,-0.16276949448513037,-0.2274068808089827,-0.43298041040465496,-0.0532346842555102,1.0255717667634836
7329,1.3919094669776728,-0.9335001337461731,-0.14698198414476385,0.4942235477423233,0.15794129927786332,-1.7332156242474317,0.44593881921499867,0.0,0.7096578783458005,-1.5074016391676774,0.4449645326059127,-0.11726446574911564,-0.06149917284168789,-0.03070606667489394,-0.18354934015854907,-0.16276949448513037,-0.2274068808089827,-0.43298041040465496,-0.0532346842555102,1.0255717667634836
7646,1.5030160650304796,-0.6228255039187195,-0.14698198414476385,0.4942235477423233,0.15794129927786332,-1.7332156242474317,0.44593881921499867,0.0,0.7096578783458005,-1.5074016391676774,0.4449645326059127,-0.11726446574911564,-0.06149917284168789,-0.03070606667489394,-0.18354934015854907,-0.16276949448513037,-0.2274068808089827,-0.43298041040465496,-0.0532346842555102,1.0255717667634836
7963,1.6141226630832863,-0.4502284873479119,-0.14698198414476385,0.4942235477423233,0.15794129927786332,-1.7332156242474317,0.44593881921499867,0.0,0.7096578783458005,-1.5074016391676774,0.4449645326059127,-0.11726446574911564,-0.06149917284168789,-0.03070606667489394,-0.18354934015854907,-0.16276949448513037,-0.2274068808089827,-0.43298041040465496,-0.0532346842555102,1.0255717667634836
39,-1.1635422882368813,0.7924700319619027,-0.19703846892857016,0.4942235477423233,-1.5934913258618957,-1.7332156242474317,-1.3685826467820976,0.0,-0.970852502318714,0.31001444537445727,-1.3614383271051271,-0.11726446574911564,-0.06149917284168789,-0.03070606667489394,-0.18354934015854907,-0.16276949448513037,-0.2274068808089827,-0.43298041040465496,-0.0532346842555102,1.0255717667634836
356,-1.0524356901840746,0.3782371921919645,-0.19703846892857016,0.4942235477423233,-1.5934913258618957,-1.7332156242474317,-1.3685826467820976,0.0,-0.970852502318714,0.31001444537445727,-1.3614383271051271,-0.11726446574911564,-0.06149917284168789,-0.03070606667489394,-0.18354934015854907,-0.16276949448513037,-0.2274068808089827,-0.43298041040465496,-0.0532346842555102,1.0255717667634836
673,-0.9413290921312679,0.13660136899283387,-0.19703846892857016,0.4942235477423233,-1.5934913258618957,-1.7332156242474317,-1.3685826467820976,0.0,-0.970852502318714,0.31001444537445727,-1.3614383271051271,-0.11726446574911564,-0.06149917284168789,-0.03070606667489394,-0.18354934015854907,-0.16276949448513037,-0.2274068808089827,-0.43298041040465496,-0.0532346842555102,1.0255717667634836
990,-0.8302224940784612,-0.8989807304320115,-0.19703846892857016,0.4942235477423233,-1.5934913258618957,-1.7332156242474317,-1.3685826467820976,0.0,-0.970852502318714,0.31001444537445727,-1.3614383271051271,-0.11726446574911564,-0.06149917284168789,-0.03070606667489394,-0.18354934015854907,-0.16276949448513037,-0.2274068808089827,-0.43298041040465496,-0.0532346842555102,1.0255717667634836
1307,-0.7191158960256545,-1.2096553602594653,-0.19703846892857016,0.4942235477423233,-1.5934913258618957,-1.7332156242474317,-1.3685826467820976,0.0,-0.970852502318714,0.31001444537445727,-1.3614383271051271,-0.11726446574911564,-0.06149917284168789,-0.03070606667489394,-0.18354934015854907,-0.16276949448513037,-0.2274068808089827,-0.43298041040465496,-0.0532346842555102,1.0255717667634836
1624,-0.6080092979728478,-1.2786941668877883,-0.19703846892857016,0.4942235477423233,-1.5934913258618957,-1.7332156242474317,-1.3685826467820976,0.0,-0.970852502318714,0.31001444537445727,-1.3614383271051271,-0.11726446574911564,-0.06149917284168789,-0.03070606667489394,-0.18354934015854907,-0.16276949448513037,-0.2274068808089827,-0.43298041040465496,-0.0532346842555102,1.0255717667634836
1941,-0.49690269992004105,-1.3477329735161112,-0.19703846892857016,0.4942235477423233,-1.5934913258618957,-1.7332156242474317,-1.3685826467820976,0.0,-0.970852502318714,0.31001444537445727,-1.3614383271051271,-0.11726446574911564,-0.06149917284168789,-0.03070606667489394,-0.18354934015854907,-0.16276949448513037,-0.2274068808089827,-0.43298041040465496,-0.0532346842555102,1.0255717667634836
2258,-0.38579610186723434,-1.4167717801444344,-0.19703846892857016,0.4942235477423233,-1.5934913258618957,-1.7332156242474317,-1.3685826467820976,0.0,-0.970852502318714,0.31001444537445727,-1.3614383271051271,-0.11726446574911564,-0.06149917284168789,-0.03070606667489394,-0.18354934015854907,-0.16276949448513037,-0.2274068808089827,-0.43298041040465496,-0.0532346842555102,1.0255717667634836
2575,-0.27468950381442764,-1.3477329735161112,-0.19703846892857016,0.4942235477423233,-1.5934913258618957,-1.7332156242474317,-1.3685826467820976,0.0,-0.970852502318714,0.31001444537445727,-1.3614383271051271,-0.11726446574911564,-0.06149917284168789,-0.03070606667489394,-0.18354934015854907,-0.16276949448513037,-0.2274068808089827,-0.43298041040465496,-0.0532346842555102,1.0255717667634836
2892,-0.16358290576162096,-1.4512911834585958,-0.19703846892857016,0.4942235477423233,-1.5934913258618957,-1.7332156242474317,-1.3685826467820976,0.0,-0.970852502318714,0.31001444537445727,-1.3614383271051271,-0.11726446574911564,-0.06149917284168789,-0.03070606667489394,-0.18354934015854907,-0.16276949448513037,-0.2274068808089827,-0.43298041040465496,-0.0532346842555102,1.0255717667634836
3209,-0.05247630770881425,-1.520329990086919,-0.19703846892857016,0.4942235477423233,-1.5934913258618957,-1.7332156242474317,-1.3685826467820976,0.0,-0.970852502318714,0.31001444537445727,-1.3614383271051271,-0.11726446574911564,-0.06149917284168789,-0.03070606667489394,-0.18354934015854907,-0.16276949448513037,-0.2274068808089827,-0.43298041040465496,-0.0532346842555102,1.0255717667634836
3526,0.058630290343992454,-1.5548493934010803,-0.19703846892857016,0.4942235477423233,-1.5934913258618957,-1.7332156242474317,-1.3685826467820976,0.0,-0.970852502318714,0.31001444537445727,-1.3614383271051271,-0.11726446574911564,-0.06149917284168789,-0.03070606667489394,-0.18354934015854907,-0.16276949448513037,-0.2274068808089827,-0.43298041040465496,-0.0532346842555102,1.0255717667634836
3843,0.16973688839679915,-1.5548493934010803,-0.19703846892857016,0.4942235477423233,-1.5934913258618957,-1.7332156242474317,-1.3685826467820976,0.0,-0.970852502318714,0.31001444537445727,-1.3614383271051271,-0.11726446574911564,-0.06149917284168789,-0.03070606667489394,-0.18354934015854907,-0.16276949448513037,-0.2274068808089827,-0.43298041040465496,-0.0532346842555102,1.0255717667634836
4160,0.2808434864496059,-1.5548493934010803,-0.19703846892857016,0.4942235477423233,-1.5934913258618957,-1.7332156242474317,-1.3685826467820976,0.0,-0.970852502318714,0.31001444537445727,-1.3614383271051271,-0.11726446574911564,-0.06149917284168789,-0.03070606667489394,-0.18354934015854907,-0.16276949448513037,-0.2274068808089827,-0.43298041040465496,-0.0532346842555102,1.0255717667634836
4477,0.3919500845024126,-1.4858105867727573,-0.19703846892857016,0.4942235477423233,-1.5934913258618957,-1.7332156242474317,-1.3685826467820976,0.0,-0.970852502318714,0.31001444537445727,-1.3614383271051271,-0.11726446574911564,-0.06149917284168789,-0.03070606667489394,-0.18354934015854907,-0.16276949448513037,-0.2274068808089827,-0.43298041040465496,-0.0532346842555102,1.0255717667634836
4794,0.5030566825552193,-1.4512911834585958,-0.19703846892857016,0.4942235477423233,-1.5934913258618957,-1.7332156242474317,-1.3685826467820976,0.0,-0.970852502318714,0.31001444537445727,-1.3614383271051271,-0.11726446574911564,-0.06149917284168789,-0.03070606667489394,-0.18354934015854907,-0.16276949448513037,-0.2274068808089827,-0.43298041040465496,-0.0532346842555102,1.0255717667634836
5111,0.6141632806080259,-1.3132135702019498,-0.19703846892857016,0.4942235477423233,-1.5934913258618957,-1.7332156242474317,-1.3685826467820976,0.0,-0.970852502318714,0.31001444537445727,-1.3614383271051271,-0.11726446574911564,-0.06149917284168789,-0.03070606667489394,-0.18354934015854907,-0.16276949448513037,-0.2274068808089827,-0.43298041040465496,-0.0532346842555102,1.0255717667634836
5428,0.7252698786608327,-1.1060971503169807,-0.19703846892857016,0.4942235477423233,-1.5934913258618957,-1.7332156242474317,-1.3685826467820976,0.0,-0.970852502318714,0.31001444537445727,-1.3614383271051271,-0.11726446574911564,-0.06149917284168789,-0.03070606667489394,-0.18354934015854907,-0.16276949448513037,-0.2274068808089827,-0.43298041040465496,-0.0532346842555102,1.0255717667634836
5745,0.8363764767136393,-0.9680195370603346,-0.19703846892857016,0.4942235477423233,-1.5934913258618957,-1.7332156242474317,-1.3685826467820976,0.0,-0.970852502318714,0.31001444537445727,-1.3614383271051271,-0.11726446574911564,-0.06149917284168789,-0.03070606667489394,-0.18354934015854907,-0.16276949448513037,-0.2274068808089827,-0.43298041040465496,-0.0532346842555102,1.0255717667634836
6062,0.9474830747664461,-0.8644613271178501,-0.19703846892857016,0.4942235477423233,-1.5934913258618957,-1.7332156242474317,-1.3685826467820976,0.0,-0.970852502318714,0.31001444537445727,-1.3614383271051271,-0.11726446574911564,-0.06149917284168789,-0.03070606667489394,-0.18354934015854907,-0.16276949448513037,-0.2274068808089827,-0.43298041040465496,-0.0532346842555102,1.0255717667634836
6379,1.0585896728192528,-0.657344907232881,-0.19703846892857016,0.4942235477423233,-1.5934913258618957,-1.7332156242474317,-1.3685826467820976,0.0,-0.970852502318714,0.31001444537445727,-1.3614383271051271,-0.11726446574911564,-0.06149917284168789,-0.03070606667489394,-0.18354934015854907,-0.16276949448513037,-0.2274068808089827,-0.43298041040465496,-0.0532346842555102,1.0255717667634836
